13095702,0.306
13095668,0.306
13095669,0.306
13095670,0.306
13095671,0.306
13095672,0.306
13095673,0.306
13095674,0.306
13095675,0.306
13095676,0.306
13095677,0.306
13095678,0.306
13095679,0.306
13095680,0.306
13095681,0.306
13095682,0.306
13095652,0.306
13095653,0.306
13095654,0.306
13095655,0.306
13095656,0.306
13095657,0.306
13095658,0.306
13095659,0.306
13095660,0.306
13095661,0.306
13095662,0.306
13095663,0.306
13095664,0.306
13095665,0.306
13095666,0.306
13079865,0.306
13079843,0.306
13079773,0.306
13079731,0.306
13079608,0.306
13079600,0.306
13079560,0.306
13079523,0.306
13080835,0.306
13080833,0.306
13080780,0.306
13080777,0.306
13080414,0.306
13080411,0.306
13080361,0.306
13080360,0.306
12775024,0.306
13095967,0.306
13095966,0.306
13095965,0.306
13095914,0.306
13095911,0.306
13095912,0.306
13095867,0.306
13095866,0.306
13095865,0.306
13095842,0.306
13095841,0.306
13095840,0.306
13093035,0.306
12987855,0.306
12987806,0.306
12987644,0.306
13081366,0.306
13033470,0.306
13023892,0.306
13093948,0.306
13093947,0.306
12732236,0.306
12732036,0.306
12811425,0.306
12811413,0.306
12842072,0.306
13062724,0.306
13080018,0.306
13095151,0.306
13095152,0.306
13095148,0.306
13095150,0.306
13095147,0.306
13095143,0.306
13095144,0.306
13095146,0.306
13095139,0.306
13095140,0.306
13095142,0.306
13095135,0.306
13095138,0.306
13095132,0.306
13095133,0.306
13095134,0.306
13095128,0.306
13095129,0.306
13095131,0.306
13095127,0.306
13095123,0.306
13095125,0.306
13095126,0.306
13095119,0.306
13095120,0.306
13095122,0.306
13095117,0.306
13095118,0.306
13095115,0.306
13095114,0.306
13095112,0.306
13095113,0.306
13095111,0.306
13095109,0.306
13095110,0.306
13095108,0.306
13095101,0.306
13095102,0.306
13095100,0.306
13095094,0.306
13095095,0.306
13095099,0.306
13095089,0.306
13095090,0.306
13095092,0.306
13095087,0.306
13095088,0.306
13095084,0.306
13095085,0.306
13095086,0.306
13095081,0.306
13095082,0.306
13095083,0.306
13095078,0.306
13095079,0.306
13095080,0.306
13095076,0.306
13095077,0.306
13095074,0.306
13095075,0.306
13095072,0.306
13095073,0.306
13095067,0.306
13095069,0.306
13095070,0.306
13095071,0.306
13095065,0.306
13095066,0.306
13095064,0.306
13095063,0.306
13095061,0.306
13095062,0.306
13095059,0.306
13095060,0.306
13095057,0.306
13095058,0.306
13095056,0.306
13095054,0.306
13095055,0.306
13095051,0.306
13095052,0.306
13095053,0.306
13095048,0.306
13095049,0.306
13095050,0.306
13095046,0.306
13095047,0.306
13095043,0.306
13095044,0.306
13095045,0.306
13095040,0.306
13095041,0.306
13095042,0.306
13095038,0.306
13095039,0.306
13095037,0.306
13087355,0.306
13087357,0.306
13087358,0.306
13087359,0.306
13087360,0.306
13087361,0.306
13087362,0.306
13087363,0.306
13087364,0.306
13087365,0.306
13087366,0.306
13087367,0.306
13087368,0.306
13087369,0.306
13087370,0.306
13087372,0.306
13087373,0.306
13087335,0.306
13087336,0.306
13087337,0.306
13087338,0.306
13087340,0.306
13087341,0.306
13087342,0.306
13087343,0.306
13087344,0.306
13087345,0.306
13087346,0.306
13087347,0.306
13087348,0.306
13087349,0.306
13087350,0.306
13087351,0.306
13087352,0.306
13087353,0.306
13087354,0.306
13052199,0.306
12983437,0.306
13022528,0.306
13028020,0.306
13093648,0.306
13093524,0.306
13093525,0.306
13093526,0.306
13093527,0.306
13093641,0.306
13093642,0.306
13093644,0.306
13093645,0.306
13093646,0.306
13093647,0.306
13093649,0.306
13093650,0.306
13093651,0.306
13093652,0.306
13093653,0.306
13093654,0.306
13093655,0.306
13093656,0.306
13093657,0.306
13093658,0.306
13093659,0.306
13093660,0.306
13093661,0.306
13093662,0.306
13093663,0.306
13093664,0.306
13093665,0.306
13093448,0.306
13093467,0.306
13093468,0.306
13093469,0.306
13093471,0.306
13093473,0.306
13093474,0.306
13093476,0.306
13093477,0.306
13093479,0.306
13093480,0.306
13093481,0.306
13093490,0.306
13093491,0.306
13093493,0.306
13093494,0.306
13093496,0.306
13093498,0.306
13093500,0.306
13093508,0.306
13093510,0.306
13093513,0.306
13093515,0.306
13093516,0.306
13093517,0.306
13093519,0.306
13093520,0.306
13093521,0.306
13093522,0.306
13093523,0.306
13093449,0.306
13093451,0.306
13093452,0.306
13093454,0.306
13093456,0.306
13093457,0.306
13093459,0.306
13093460,0.306
13093461,0.306
13093463,0.306
13090380,0.306
13090381,0.306
13090382,0.306
13090384,0.306
13090385,0.306
13090388,0.306
13090389,0.306
13090391,0.306
13090393,0.306
13090394,0.306
13090396,0.306
13090397,0.306
13090399,0.306
13090400,0.306
13090376,0.306
13090378,0.306
13090374,0.306
13090369,0.306
13090370,0.306
13090372,0.306
13090373,0.306
13090368,0.306
13090354,0.306
13090356,0.306
13090357,0.306
13090358,0.306
13090359,0.306
13090360,0.306
13090361,0.306
13090362,0.306
13090363,0.306
13090364,0.306
13090365,0.306
13090366,0.306
13090367,0.306
13090352,0.306
13090353,0.306
13090349,0.306
13090350,0.306
13090351,0.306
13063971,0.306
13063997,0.306
13064015,0.306
13064032,0.306
13063908,0.306
12844377,0.306
12844359,0.306
12844331,0.306
13095376,0.306
13095375,0.306
13095374,0.306
13095373,0.306
13095372,0.306
13095371,0.306
13095369,0.306
13095370,0.306
13095367,0.306
13095366,0.306
12708390,0.306
12323878,0.306
12322343,0.306
12925216,0.306
12921127,0.306
13094934,0.306
12956361,0.306
12956354,0.306
13027315,0.306
13027284,0.306
13027134,0.306
13001726,0.306
13001561,0.306
12998773,0.306
13061896,0.306
12998767,0.306
12998758,0.306
12998775,0.306
12998757,0.306
12998753,0.306
12998756,0.306
12998730,0.306
13085383,0.306
13084194,0.306
13095962,0.306
13004189,0.306
13003962,0.306
13004057,0.306
13024994,0.306
13024857,0.306
13087378,0.306
13087379,0.306
13087381,0.306
13087382,0.306
13087383,0.306
13087384,0.306
13087385,0.306
13087386,0.306
13087388,0.306
13087389,0.306
13087390,0.306
13087376,0.306
13087377,0.306
13087371,0.306
13087374,0.306
13087375,0.306
13004583,0.306
13004163,0.306
13055006,0.306
13025075,0.306
13056952,0.306
13056953,0.306
13056951,0.306
13056923,0.306
13056906,0.306
13056917,0.306
13056892,0.306
13050125,0.306
13047781,0.306
13079739,0.306
13079392,0.306
13079227,0.306
13079026,0.306
13079002,0.306
13069238,0.306
13066726,0.306
13094384,0.306
13094836,0.306
13083247,0.306
13082900,0.306
13082600,0.306
13082222,0.306
13081910,0.306
13077128,0.306
13077129,0.306
13076968,0.306
13076581,0.306
13076554,0.306
13076555,0.306
13076545,0.306
13076191,0.306
13075716,0.306
13075273,0.306
13074661,0.306
13085176,0.306
13085109,0.306
13096213,0.306
13096152,0.306
13083911,0.306
12856549,0.306
13092643,0.306
12921566,0.306
12921560,0.306
12921337,0.306
13021544,0.306
13047468,0.306
13067732,0.306
13055210,0.306
13056109,0.306
13056084,0.306
13056082,0.306
13056081,0.306
13093594,0.306
13093595,0.306
13093635,0.306
13093712,0.306
13093713,0.306
13093714,0.306
13093666,0.306
13093667,0.306
13093668,0.306
13093669,0.306
13093670,0.306
13093671,0.306
13093672,0.306
13093673,0.306
13093593,0.306
13093636,0.306
13093637,0.306
13093638,0.306
13093639,0.306
13093640,0.306
13093587,0.306
13093588,0.306
13093589,0.306
13093590,0.306
13093591,0.306
13093592,0.306
13090355,0.306
13090792,0.306
13090793,0.306
13090814,0.306
13090815,0.306
13090816,0.306
13090817,0.306
13090791,0.306
13094026,0.306
13094028,0.306
13093965,0.306
13093966,0.306
13093852,0.306
13093856,0.306
13093717,0.306
13093723,0.306
13093726,0.306
13093727,0.306
13093601,0.306
13093602,0.306
13093605,0.306
13093612,0.306
13093614,0.306
13093578,0.306
13093573,0.306
13093536,0.306
13093533,0.306
13093438,0.306
13093404,0.306
13093380,0.306
13093385,0.306
13093357,0.306
13093365,0.306
13093330,0.306
13093273,0.306
13093129,0.306
13093134,0.306
13093040,0.306
13093043,0.306
13093046,0.306
13093047,0.306
13092958,0.306
13092961,0.306
13092966,0.306
13092915,0.306
13094117,0.306
13094119,0.306
13094120,0.306
13094123,0.306
13094129,0.306
13094089,0.306
13094095,0.306
13094097,0.306
13094046,0.306
13094008,0.306
13094009,0.306
13094011,0.306
13094022,0.306
13094023,0.306
13094025,0.306
13093983,0.306
13093928,0.306
13093929,0.306
13093931,0.306
13093932,0.306
13093933,0.306
13093872,0.306
13093884,0.306
13093885,0.306
13093820,0.306
13093825,0.306
13093829,0.306
13093833,0.306
13093776,0.306
13093777,0.306
13093779,0.306
13093780,0.306
13093781,0.306
13093783,0.306
13093786,0.306
13093787,0.306
13093790,0.306
13093735,0.306
13093737,0.306
13093742,0.306
13093744,0.306
13093752,0.306
13093693,0.306
13093695,0.306
13093701,0.306
13093702,0.306
13093616,0.306
13093617,0.306
13093619,0.306
13093623,0.306
13093342,0.306
13093239,0.306
13093241,0.306
13093194,0.306
13093200,0.306
13093152,0.306
13093156,0.306
13093157,0.306
13093159,0.306
13093110,0.306
13093061,0.306
13093016,0.306
13093019,0.306
13092986,0.306
13092988,0.306
13092931,0.306
13092933,0.306
13092935,0.306
13092938,0.306
13092943,0.306
13092878,0.306
13092882,0.306
13092853,0.306
13092870,0.306
13092825,0.306
13092836,0.306
13092838,0.306
13092841,0.306
13092842,0.306
13092791,0.306
13092795,0.306
13092800,0.306
13092778,0.306
13092785,0.306
13092743,0.306
13092751,0.306
13092757,0.306
13092759,0.306
13090818,0.306
13092718,0.306
13092687,0.306
13092696,0.306
13092670,0.306
13092675,0.306
13092678,0.306
13092679,0.306
13092682,0.306
13092644,0.306
13092647,0.306
13092648,0.306
13092652,0.306
13092655,0.306
13092632,0.306
13092633,0.306
13092636,0.306
13092638,0.306
13092640,0.306
13092625,0.306
13092626,0.306
13092549,0.306
13092553,0.306
13092558,0.306
13092559,0.306
13092563,0.306
13092403,0.306
13092412,0.306
13092296,0.306
13092299,0.306
13092066,0.306
13091659,0.306
13091660,0.306
13091661,0.306
13091505,0.306
13091506,0.306
13091517,0.306
13091518,0.306
13091383,0.306
13091183,0.306
13091146,0.306
13090901,0.306
13090902,0.306
13090903,0.306
13090904,0.306
13090905,0.306
13090906,0.306
13090907,0.306
12967783,0.306
12967782,0.306
13094964,0.306
13094960,0.306
13094962,0.306
13094963,0.306
13095874,0.306
13094292,0.306
12818601,0.306
12818600,0.306
12818599,0.306
12818598,0.306
12818597,0.306
12818596,0.306
12818595,0.306
12818590,0.306
12818588,0.306
12818585,0.306
12818605,0.306
12818604,0.306
13095346,0.306
13095347,0.306
13095348,0.306
13095349,0.306
13095350,0.306
13095351,0.306
13096205,0.306
13096206,0.306
13096167,0.306
13096168,0.306
13095103,0.306
13095104,0.306
13095105,0.306
13095106,0.306
13095107,0.306
13095017,0.306
13095018,0.306
13095019,0.306
13095020,0.306
13095021,0.306
13095022,0.306
13095023,0.306
13095024,0.306
13095025,0.306
13095026,0.306
13095028,0.306
13095029,0.306
13095030,0.306
13095031,0.306
13095032,0.306
13095033,0.306
13095034,0.306
13095035,0.306
13094968,0.306
13096003,0.306
13096004,0.306
13096005,0.306
13096006,0.306
13096007,0.306
13096008,0.306
13096009,0.306
13096010,0.306
13096011,0.306
13089790,0.306
13089791,0.306
13089792,0.306
13089696,0.306
13089697,0.306
13089699,0.306
13089521,0.306
13089369,0.306
13089308,0.306
13089282,0.306
13089260,0.306
13089240,0.306
13089241,0.306
13089244,0.306
13089248,0.306
13089252,0.306
13089253,0.306
13089256,0.306
13088888,0.306
13088889,0.306
13088890,0.306
13088892,0.306
13088896,0.306
13088372,0.306
13088279,0.306
13076090,0.306
13075930,0.306
13076056,0.306
13076073,0.306
13076086,0.306
13076087,0.306
13075901,0.306
13075902,0.306
13075893,0.306
13075894,0.306
13075895,0.306
13075896,0.306
13075897,0.306
13075898,0.306
13075900,0.306
13076101,0.306
13076120,0.306
13076215,0.306
13076100,0.306
13076098,0.306
13076507,0.306
13076540,0.306
13076541,0.306
13076566,0.306
13091537,0.306
13091538,0.306
13091536,0.306
13091525,0.306
13091526,0.306
13091527,0.306
13091528,0.306
13091529,0.306
13091530,0.306
13091531,0.306
13091532,0.306
13091534,0.306
13085589,0.306
13086189,0.306
13093324,0.306
13078943,0.306
13096211,0.306
13083959,0.306
13094135,0.306
13047603,0.306
12929380,0.306
13032050,0.306
13027989,0.306
13027906,0.306
12694978,0.306
12694979,0.306
13028499,0.306
13095961,0.306
13095964,0.306
13095968,0.306
12969939,0.306
13090745,0.306
13067619,0.306
13090744,0.306
12915546,0.306
13084921,0.306
13089887,0.306
13070314,0.306
13032357,0.306
13069401,0.306
13092708,0.306
12927089,0.306
13089906,0.306
13086634,0.306
13094961,0.306
12978173,0.306
13061241,0.306
13061247,0.306
13061255,0.306
12978154,0.306
13060816,0.306
13087314,0.306
13087312,0.306
13031699,0.306
13090426,0.306
13095016,0.306
13095136,0.306
13095286,0.306
13095292,0.306
13087899,0.306
13040252,0.306
13040291,0.306
13095770,0.306
13086069,0.306
13086070,0.306
13086071,0.306
13082686,0.306
13082546,0.306
13082457,0.306
13082455,0.306
13082454,0.306
13082394,0.306
13071514,0.306
13071561,0.306
13071100,0.306
13086464,0.306
13086365,0.306
13086317,0.306
13086304,0.306
13086303,0.306
13086203,0.306
13086204,0.306
13086205,0.306
13086259,0.306
13086260,0.306
13086261,0.306
13086262,0.306
13086263,0.306
13086300,0.306
13086302,0.306
13086190,0.306
13086191,0.306
13086192,0.306
13086193,0.306
13086187,0.306
13086188,0.306
13086186,0.306
13086185,0.306
13070800,0.306
13086145,0.306
13086146,0.306
13086178,0.306
13086179,0.306
13086180,0.306
13086181,0.306
13086182,0.306
13086183,0.306
13086184,0.306
13086144,0.306
13086096,0.306
13086097,0.306
13086098,0.306
13086099,0.306
13086141,0.306
13086142,0.306
13086143,0.306
13086067,0.306
13086068,0.306
13086062,0.306
13086063,0.306
13086061,0.306
13086060,0.306
13086058,0.306
13086059,0.306
13086056,0.306
13086057,0.306
13070796,0.306
13070786,0.306
13084525,0.306
13084453,0.306
13084454,0.306
13084452,0.306
13084451,0.306
13084428,0.306
13084427,0.306
13084426,0.306
13084425,0.306
13084392,0.306
13084391,0.306
13084328,0.306
13084390,0.306
13084214,0.306
13084327,0.306
13084188,0.306
13084186,0.306
13084187,0.306
13084173,0.306
13084171,0.306
13084169,0.306
13084156,0.306
13084102,0.306
13074198,0.306
13084101,0.306
13074196,0.306
13074197,0.306
13074195,0.306
13074112,0.306
13071384,0.306
13071385,0.306
13071292,0.306
13071293,0.306
13071294,0.306
13071234,0.306
13071291,0.306
13084100,0.306
13084071,0.306
13084054,0.306
13083998,0.306
13083999,0.306
13083744,0.306
13083745,0.306
13083647,0.306
13083553,0.306
13083533,0.306
13083551,0.306
13083552,0.306
13083511,0.306
13083510,0.306
13083507,0.306
13083336,0.306
13083245,0.306
13083332,0.306
13083333,0.306
13083184,0.306
13083029,0.306
13083105,0.306
13083106,0.306
13082949,0.306
13083028,0.306
13082824,0.306
13082889,0.306
13082891,0.306
13073825,0.306
13073966,0.306
13071917,0.306
13070844,0.306
13085329,0.306
13085328,0.306
13085326,0.306
13085327,0.306
13085319,0.306
13085320,0.306
13085104,0.306
13085113,0.306
13085114,0.306
13085270,0.306
13085271,0.306
13085272,0.306
13085317,0.306
13085318,0.306
13085103,0.306
13084989,0.306
13085082,0.306
13084922,0.306
13084944,0.306
13084859,0.306
13084858,0.306
13085850,0.306
13085881,0.306
13085943,0.306
13085944,0.306
13085945,0.306
13085995,0.306
13085996,0.306
13085997,0.306
13085998,0.306
13085999,0.306
13086025,0.306
13086026,0.306
13086027,0.306
13086028,0.306
13086029,0.306
13086030,0.306
13086053,0.306
13086054,0.306
13086055,0.306
13085848,0.306
13085849,0.306
13085847,0.306
13085845,0.306
13085846,0.306
13085831,0.306
13085720,0.306
13085721,0.306
13085722,0.306
13085723,0.306
13085736,0.306
13085738,0.306
13085739,0.306
13085740,0.306
13085741,0.306
13085742,0.306
13085779,0.306
13085780,0.306
13085781,0.306
13085827,0.306
13085828,0.306
13085829,0.306
13085830,0.306
13085719,0.306
13085718,0.306
13085717,0.306
13085716,0.306
13085668,0.306
13085611,0.306
13085610,0.306
13085609,0.306
13085534,0.306
13085588,0.306
13085533,0.306
13085532,0.306
13085531,0.306
13085530,0.306
13085492,0.306
13085491,0.306
13085490,0.306
13085488,0.306
13085421,0.306
13085422,0.306
13070553,0.306
13085420,0.306
10865503,0.306
11032548,0.306
11079089,0.306
11079754,0.306
11079968,0.306
11079985,0.306
11080016,0.306
11342039,0.306
13061231,0.306
12978162,0.306
12978167,0.306
12978194,0.306
